alcaldia_clean,colonia_clean,alto_impacto_violación_tasa_2023,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_negocio_con_violencia_tasa_2023,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2023,alto_impacto_homicidio_doloso_tasa_2023,alto_impacto_violación_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2024,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2024,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_negocio_con_violencia_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2024,alto_impacto_homicidio_doloso_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_negocio_con_violencia_tasa_2025,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2025,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2025,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2025,alto_impacto_violación_tasa_2025,alto_impacto_homicidio_doloso_tasa_2025,alto_impacto_robo_a_casa_habitación_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_cuentahabiente_saliendo_del_cajero_con_violencia_tasa_2025,alto_impacto_robo_a_transportista_con_y_sin_violencia_tasa_2025,alto_impacto_secuestro_tasa_2025,alto_impacto_total_tasa_2023,alto_impacto_total_tasa_2024,alto_impacto_total_tasa_2025
iztacalco,carlos zapata vela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199167119319211,0.00147819660014782,0,0,0.00112994350282486,0.00180995475113122,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.00138221549397749
iztacalco,cuchilla agricola oriental,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00147819660014782,0,0,0.000451977401129944,0,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.000394918712564997
iztacalco,el rodeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00147819660014782,0,0.0025706940874036,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000526558283419996
iztacalco,ex-ejido de la magdalena mixiuhca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
iztacalco,fraccionamiento coyuya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0,0,0,0,0,0,0,0,0.00521920668058455,0,0,0,0,0,0.000592378068847496
iztacalco,gabriel ramos millan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.00112994350282486,0,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
iztacalco,gabriel ramos millan seccion tlacotal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00073909830007391,0.00309597523219814,0,0.00135593220338983,0,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.00105311656683999
iztacalco,infonavit iztacalco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199167119319211,0.00147819660014782,0,0.0077120822622108,0.00293785310734463,0.00271493212669683,0.0015600624024961,0.00584795321637427,0.00617283950617284,0,0.00104384133611691,0,0,0,0,0,0.00236951227538998
iztacalco,inpi picos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,jardines tecma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,la asuncion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147819660014782,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
iztacalco,la cruz coyuya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0.00309597523219814,0,0.000903954802259887,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000526558283419996
iztacalco,los picos de iztacalco seccion 1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0.0015600624024961,0,0,0,0.00208768267223382,0,0,0,0,0,0.000329098927137498
iztacalco,martires de tlatelolco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,moderna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,mosco chinampa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000197459356282499
iztacalco,nueva santa anita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903954802259887,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
iztacalco,reforma iztaccihuatl sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,san francisco xicaltongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,san miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00147819660014782,0,0.0025706940874036,0.000451977401129944,0.00180995475113122,0.0015600624024961,0.00584795321637427,0,0,0.00104384133611691,0,0,0,0,0,0.000789837425129994
iztacalco,santa anita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00147819660014782,0,0,0.00112994350282486,0.00361990950226244,0,0,0,0,0.00521920668058455,0,0,0,0,0,0.00131639570854999
iztacalco,santa cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztacalco,santiago sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0.0025706940874036,0.000225988700564972,0.000904977375565611,0,0.0116959064327485,0,0,0,0,0,0,0,0,0.000460738497992497
iztacalco,tlazintla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000451977401129944,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000394918712564997
iztacalco,zapotla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0.00135593220338983,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000724017639702495
iztapalapa,12 de diciembre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.00271493212669683,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000394918712564997
iztapalapa,1ra ampliacion santiago acahualtepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0,0.00309597523219814,0,0.000903954802259887,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000855657210557494
iztapalapa,2a ampliacion santiago acahualtepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253485424588086,0.00147819660014782,0.00309597523219814,0.0025706940874036,0.0015819209039548,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.00177713420654249
iztapalapa,2da ampliacion barrio san miguel (san felipe terre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0,0.000904977375565611,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.000197459356282499
iztapalapa,2da ampliacion paraje san juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0.00309597523219814,0,0,0.000904977375565611,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.000329098927137498
iztapalapa,ampliacion el santuario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
iztapalapa,ampliacion emiliano zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0.00073909830007391,0,0.0051413881748072,0.000225988700564972,0.000904977375565611,0,0.0116959064327485,0,0,0,0,0,0,0,0,0.000724017639702495
iztapalapa,ampliacion ricardo flores magon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000677966101694915,0,0.0015600624024961,0,0,0,0.00208768267223382,0,0,0,0,0,0.000526558283419996
iztapalapa,ampliacion san miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
iztapalapa,ampliacion san miguel 8va,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00073909830007391,0,0.0025706940874036,0.000451977401129944,0.00271493212669683,0,0,0,0,0,0,0,0,0,0,0.000921476995984993
iztapalapa,ampliacion sinatel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
iztapalapa,ampliacion veracruzana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztapalapa,area federal complejo de telefonia (contel sct),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
iztapalapa,area federal panteon civil san nicolas tolentino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
iztapalapa,area federal parque cuitlahuac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
iztapalapa,area federal parque ecologico el salado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0.000677966101694915,0,0,0,0.00617283950617284,0,0,0.0169491525423729,0,0,0,0,0.000526558283419996
